dateonly,hour,hourlyprecipitation,hourlywindspeed,dailysnowfall,date
2023-06-09,22,0.0,5.0,0.0,2023-06-09 22:51:00
2023-06-09,23,0.0,5.0,0.0,2023-06-09 23:51:00
2023-06-09,23,0.0,5.0,0.0,2023-06-09 23:59:00
2023-06-10,0,0.0,6.0,0.0,2023-06-10 00:51:00
2023-06-10,1,0.0,3.0,0.0,2023-06-10 01:51:00
2023-06-10,2,0.0,6.0,0.0,2023-06-10 02:51:00
2023-06-10,3,0.0,3.0,0.0,2023-06-10 03:51:00
2023-06-10,4,0.0,3.0,0.0,2023-06-10 04:51:00
2023-06-10,5,0.0,0.0,0.0,2023-06-10 05:51:00
2023-06-10,6,0.0,5.0,0.0,2023-06-10 06:51:00
2023-06-10,7,0.0,6.0,0.0,2023-06-10 07:51:00
2023-06-10,8,0.0,0.0,0.0,2023-06-10 08:51:00
2023-06-10,9,0.0,7.0,0.0,2023-06-10 09:51:00
2023-06-10,10,0.0,6.0,0.0,2023-06-10 10:51:00
2023-06-10,11,0.0,7.0,0.0,2023-06-10 11:51:00
2023-06-10,12,0.0,6.0,0.0,2023-06-10 12:51:00
2023-06-10,13,0.0,7.0,0.0,2023-06-10 13:51:00
2023-06-10,14,0.0,8.0,0.0,2023-06-10 14:51:00
2023-06-10,15,0.0,5.0,0.0,2023-06-10 15:51:00
2023-06-10,16,0.0,5.0,0.0,2023-06-10 16:51:00
2023-06-10,17,0.0,3.0,0.0,2023-06-10 17:51:00
2023-06-10,18,0.0,5.0,0.0,2023-06-10 18:51:00
2023-06-10,19,0.0,0.0,0.0,2023-06-10 19:51:00
2023-06-10,20,0.0,0.0,0.0,2023-06-10 20:51:00
2023-06-10,21,0.0,0.0,0.0,2023-06-10 21:51:00
2023-06-10,22,0.0,0.0,0.0,2023-06-10 22:51:00
2023-06-10,23,0.0,0.0,0.0,2023-06-10 23:51:00
2023-06-10,23,0.0,0.0,0.0,2023-06-10 23:59:00
2023-06-11,0,0.01,0.0,0.0,2023-06-11 00:51:00
2023-06-11,1,0.0,0.0,0.0,2023-06-11 01:51:00
2023-06-11,2,0.0,3.0,0.0,2023-06-11 02:51:00
2023-06-11,3,0.0,0.0,0.0,2023-06-11 03:51:00
2023-06-11,4,0.0,0.0,0.0,2023-06-11 04:51:00
2023-06-11,5,0.0,0.0,0.0,2023-06-11 05:51:00
2023-06-11,6,0.0,0.0,0.0,2023-06-11 06:51:00
2023-06-11,7,0.0,0.0,0.0,2023-06-11 07:51:00
2023-06-11,8,0.0,0.0,0.0,2023-06-11 08:51:00
2023-06-11,9,0.0,0.0,0.0,2023-06-11 09:51:00
2023-06-11,10,0.0,0.0,0.0,2023-06-11 10:51:00
2023-06-11,11,0.0,6.0,0.0,2023-06-11 11:51:00
2023-06-11,12,0.0,0.0,0.0,2023-06-11 12:51:00
2023-06-11,13,0.0,0.0,0.0,2023-06-11 13:51:00
2023-06-11,14,0.0,0.0,0.0,2023-06-11 14:51:00
2023-06-11,15,0.0,7.0,0.0,2023-06-11 15:51:00
2023-06-11,16,0.0,0.0,0.0,2023-06-11 16:51:00
2023-06-11,17,0.0,3.0,0.0,2023-06-11 17:51:00
2023-06-11,18,0.0,0.0,0.0,2023-06-11 18:51:00
2023-06-11,19,0.0,0.0,0.0,2023-06-11 19:51:00
2023-06-11,20,0.0,0.0,0.0,2023-06-11 20:51:00
2023-06-11,21,0.0,0.0,0.0,2023-06-11 21:51:00
2023-06-11,22,0.0,0.0,0.0,2023-06-11 22:51:00
2023-06-11,23,0.0,0.0,0.0,2023-06-11 23:51:00
2023-06-11,23,0.0,0.0,0.0,2023-06-11 23:59:00
2023-06-12,0,0.0,0.0,0.0,2023-06-12 00:51:00
2023-06-12,1,0.0,0.0,0.0,2023-06-12 01:51:00
2023-06-12,2,0.0,0.0,0.0,2023-06-12 02:51:00
2023-06-12,3,0.0,0.0,0.0,2023-06-12 03:51:00
2023-06-12,4,0.0,0.0,0.0,2023-06-12 04:51:00
2023-06-12,5,0.0,3.0,0.0,2023-06-12 05:51:00
2023-06-12,6,0.0,0.0,0.0,2023-06-12 06:51:00
2023-06-12,7,0.0,0.0,0.0,2023-06-12 07:51:00
2023-06-12,8,0.0,7.0,0.0,2023-06-12 08:51:00
2023-06-12,9,0.0,0.0,0.0,2023-06-12 09:51:00
2023-06-12,10,0.0,0.0,0.0,2023-06-12 10:51:00
2023-06-12,11,0.0,0.0,0.0,2023-06-12 11:21:00
2023-06-12,11,0.0,0.0,0.0,2023-06-12 11:36:00
2023-06-12,11,0.0,0.0,0.0,2023-06-12 11:51:00
2023-06-12,12,0.0,6.0,0.0,2023-06-12 12:39:00
2023-06-12,12,0.0,6.0,0.0,2023-06-12 12:51:00
2023-06-12,13,0.0,7.0,0.0,2023-06-12 13:51:00
2023-06-12,14,0.0,6.0,0.0,2023-06-12 14:06:00
2023-06-12,14,0.0,6.0,0.0,2023-06-12 14:51:00
2023-06-12,15,0.0,9.0,0.0,2023-06-12 15:14:00
2023-06-12,15,0.0,9.0,0.0,2023-06-12 15:51:00
2023-06-12,16,0.0,0.0,0.0,2023-06-12 16:42:00
2023-06-12,16,0.0,0.0,0.0,2023-06-12 16:51:00
2023-06-12,17,0.0,3.0,0.0,2023-06-12 17:11:00
2023-06-12,17,0.0,3.0,0.0,2023-06-12 17:51:00
2023-06-12,18,0.0,5.0,0.0,2023-06-12 18:13:00
2023-06-12,18,0.0,5.0,0.0,2023-06-12 18:51:00
2023-06-12,19,0.16,5.0,0.0,2023-06-12 19:13:00
2023-06-12,19,0.16,5.0,0.0,2023-06-12 19:23:00
2023-06-12,19,0.16,5.0,0.0,2023-06-12 19:49:00
2023-06-12,19,0.16,5.0,0.0,2023-06-12 19:51:00
2023-06-12,19,0.16,5.0,0.0,2023-06-12 19:59:00
2023-06-12,20,0.08,6.0,0.0,2023-06-12 20:20:00
2023-06-12,20,0.08,6.0,0.0,2023-06-12 20:41:00
2023-06-12,20,0.08,6.0,0.0,2023-06-12 20:48:00
2023-06-12,20,0.08,6.0,0.0,2023-06-12 20:51:00
2023-06-12,21,0.01,5.0,0.0,2023-06-12 21:41:00
2023-06-12,21,0.01,5.0,0.0,2023-06-12 21:51:00
2023-06-12,21,0.01,5.0,0.0,2023-06-12 21:59:00
2023-06-12,22,0.0,3.0,0.0,2023-06-12 22:06:00
2023-06-12,22,0.0,3.0,0.0,2023-06-12 22:22:00
2023-06-12,22,0.0,3.0,0.0,2023-06-12 22:34:00
2023-06-12,22,0.0,3.0,0.0,2023-06-12 22:44:00
2023-06-12,22,0.0,3.0,0.0,2023-06-12 22:51:00
2023-06-12,23,0.0,5.0,0.0,2023-06-12 23:01:00
2023-06-12,23,0.0,5.0,0.0,2023-06-12 23:34:00
2023-06-12,23,0.0,5.0,0.0,2023-06-12 23:51:00
2023-06-12,23,0.0,5.0,0.0,2023-06-12 23:59:00
2023-06-13,0,0.0,5.0,0.0,2023-06-13 00:39:00
2023-06-13,0,0.0,5.0,0.0,2023-06-13 00:51:00
2023-06-13,1,0.0,9.0,0.0,2023-06-13 01:51:00
2023-06-13,2,0.0,5.0,0.0,2023-06-13 02:51:00
2023-06-13,3,0.0,7.0,0.0,2023-06-13 03:51:00
2023-06-13,4,0.0,6.0,0.0,2023-06-13 04:51:00
2023-06-13,5,0.0,0.0,0.0,2023-06-13 05:51:00
2023-06-13,6,0.0,5.0,0.0,2023-06-13 06:51:00
2023-06-13,7,0.0,10.0,0.0,2023-06-13 07:28:00
2023-06-13,7,0.0,10.0,0.0,2023-06-13 07:38:00
2023-06-13,7,0.0,10.0,0.0,2023-06-13 07:51:00
2023-06-13,8,0.0,6.0,0.0,2023-06-13 08:51:00
2023-06-13,9,0.0,5.0,0.0,2023-06-13 09:51:00
2023-06-13,10,0.0,6.0,0.0,2023-06-13 10:51:00
2023-06-13,11,0.0,7.0,0.0,2023-06-13 11:51:00
2023-06-13,12,0.0,9.0,0.0,2023-06-13 12:51:00
2023-06-13,13,0.0,5.0,0.0,2023-06-13 13:51:00
2023-06-13,14,0.0,0.0,0.0,2023-06-13 14:51:00
2023-06-13,15,0.0,0.0,0.0,2023-06-13 15:51:00
2023-06-13,16,0.0,5.0,0.0,2023-06-13 16:51:00
2023-06-13,17,0.0,3.0,0.0,2023-06-13 17:51:00
2023-06-13,18,0.0,5.0,0.0,2023-06-13 18:51:00
2023-06-13,19,0.0,0.0,0.0,2023-06-13 19:51:00
2023-06-13,20,0.0,5.0,0.0,2023-06-13 20:51:00
2023-06-13,21,0.0,3.0,0.0,2023-06-13 21:51:00
2023-06-13,22,0.0,0.0,0.0,2023-06-13 22:51:00
2023-06-13,23,0.0,0.0,0.0,2023-06-13 23:51:00
2023-06-13,23,0.0,0.0,0.0,2023-06-13 23:59:00
2023-06-14,0,0.0,0.0,0.0,2023-06-14 00:51:00
2023-06-14,1,0.0,0.0,0.0,2023-06-14 01:51:00
2023-06-14,2,0.0,0.0,0.0,2023-06-14 02:51:00
2023-06-14,3,0.0,0.0,0.0,2023-06-14 03:51:00
2023-06-14,4,0.0,0.0,0.0,2023-06-14 04:51:00
2023-06-14,5,0.0,0.0,0.0,2023-06-14 05:51:00
2023-06-14,6,0.0,0.0,0.0,2023-06-14 06:51:00
2023-06-14,7,0.0,0.0,0.0,2023-06-14 07:51:00
2023-06-14,8,0.0,3.0,0.0,2023-06-14 08:51:00
2023-06-14,9,0.0,0.0,0.0,2023-06-14 09:51:00
2023-06-14,10,0.0,0.0,0.0,2023-06-14 10:51:00
2023-06-14,11,0.0,0.0,0.0,2023-06-14 11:51:00
2023-06-14,12,0.07,7.0,0.0,2023-06-14 12:25:00
2023-06-14,12,0.07,7.0,0.0,2023-06-14 12:32:00
2023-06-14,12,0.07,7.0,0.0,2023-06-14 12:36:00
2023-06-14,12,0.07,7.0,0.0,2023-06-14 12:43:00
2023-06-14,12,0.07,7.0,0.0,2023-06-14 12:51:00
2023-06-14,13,0.0,10.0,0.0,2023-06-14 13:51:00
2023-06-14,14,0.0,5.0,0.0,2023-06-14 14:51:00
2023-06-14,15,0.0,5.0,0.0,2023-06-14 15:51:00
2023-06-14,16,0.07,9.0,0.0,2023-06-14 16:14:00
2023-06-14,16,0.07,9.0,0.0,2023-06-14 16:22:00
2023-06-14,16,0.07,9.0,0.0,2023-06-14 16:29:00
2023-06-14,16,0.07,9.0,0.0,2023-06-14 16:51:00
2023-06-14,17,0.0,9.0,0.0,2023-06-14 17:51:00
2023-06-14,18,0.0,8.0,0.0,2023-06-14 18:51:00
2023-06-14,19,0.0,11.0,0.0,2023-06-14 19:51:00
2023-06-14,20,0.0,6.0,0.0,2023-06-14 20:51:00
2023-06-14,21,0.0,6.0,0.0,2023-06-14 21:51:00
2023-06-14,22,0.0,5.0,0.0,2023-06-14 22:51:00
2023-06-14,23,0.0,7.0,0.0,2023-06-14 23:51:00
2023-06-14,23,0.0,7.0,0.0,2023-06-14 23:59:00
2023-06-15,0,0.0,5.0,0.0,2023-06-15 00:51:00
2023-06-15,1,0.0,0.0,0.0,2023-06-15 01:51:00
2023-06-15,2,0.0,3.0,0.0,2023-06-15 02:51:00
2023-06-15,3,0.0,3.0,0.0,2023-06-15 03:51:00
2023-06-15,4,0.0,5.0,0.0,2023-06-15 04:51:00
2023-06-15,5,0.0,6.0,0.0,2023-06-15 05:51:00
2023-06-15,6,0.0,6.0,0.0,2023-06-15 06:51:00
2023-06-15,7,0.0,10.0,0.0,2023-06-15 07:51:00
2023-06-15,8,0.0,7.0,0.0,2023-06-15 08:51:00
2023-06-15,9,0.0,3.0,0.0,2023-06-15 09:51:00
2023-06-15,10,0.0,7.0,0.0,2023-06-15 10:51:00
2023-06-15,11,0.0,5.0,0.0,2023-06-15 11:51:00
2023-06-15,12,0.0,3.0,0.0,2023-06-15 12:51:00
2023-06-15,13,0.0,0.0,0.0,2023-06-15 13:51:00
2023-06-15,14,0.0,6.0,0.0,2023-06-15 14:51:00
2023-06-15,15,0.0,9.0,0.0,2023-06-15 15:51:00
2023-06-15,16,0.0,8.0,0.0,2023-06-15 16:51:00
2023-06-15,17,0.0,9.0,0.0,2023-06-15 17:51:00
2023-06-15,18,0.0,6.0,0.0,2023-06-15 18:51:00
2023-06-15,19,0.0,3.0,0.0,2023-06-15 19:51:00
2023-06-15,20,0.0,6.0,0.0,2023-06-15 20:51:00
2023-06-15,21,0.0,0.0,0.0,2023-06-15 21:51:00
2023-06-15,22,0.0,3.0,0.0,2023-06-15 22:51:00
2023-06-15,23,0.0,0.0,0.0,2023-06-15 23:51:00
2023-06-15,23,0.0,0.0,0.0,2023-06-15 23:59:00
2023-06-16,0,0.0,3.0,0.0,2023-06-16 00:51:00
2023-06-16,1,0.0,0.0,0.0,2023-06-16 01:51:00
2023-06-16,2,0.0,0.0,0.0,2023-06-16 02:51:00
2023-06-16,3,0.0,0.0,0.0,2023-06-16 03:51:00
2023-06-16,4,0.0,0.0,0.0,2023-06-16 04:51:00
2023-06-16,5,0.0,0.0,0.0,2023-06-16 05:51:00
2023-06-16,6,0.0,0.0,0.0,2023-06-16 06:51:00
2023-06-16,7,0.0,0.0,0.0,2023-06-16 07:51:00
2023-06-16,8,0.0,3.0,0.0,2023-06-16 08:51:00
2023-06-16,9,0.0,0.0,0.0,2023-06-16 09:51:00
2023-06-16,10,0.0,6.0,0.0,2023-06-16 10:51:00
2023-06-16,11,0.0,3.0,0.0,2023-06-16 11:51:00
2023-06-16,12,0.05,8.0,0.0,2023-06-16 12:51:00
2023-06-16,13,0.16,6.0,0.0,2023-06-16 13:21:00
2023-06-16,13,0.16,6.0,0.0,2023-06-16 13:51:00
2023-06-16,14,0.03,6.0,0.0,2023-06-16 14:04:00
2023-06-16,14,0.03,6.0,0.0,2023-06-16 14:17:00
2023-06-16,14,0.03,6.0,0.0,2023-06-16 14:27:00
2023-06-16,14,0.03,6.0,0.0,2023-06-16 14:36:00
2023-06-16,14,0.03,6.0,0.0,2023-06-16 14:51:00
2023-06-16,15,0.0,5.0,0.0,2023-06-16 15:51:00
2023-06-16,16,0.0,6.0,0.0,2023-06-16 16:51:00
2023-06-16,17,0.0,0.0,0.0,2023-06-16 17:51:00
2023-06-16,18,0.0,0.0,0.0,2023-06-16 18:51:00
2023-06-16,19,0.0,7.0,0.0,2023-06-16 19:14:00
2023-06-16,19,0.0,7.0,0.0,2023-06-16 19:51:00
2023-06-16,20,0.0,6.0,0.0,2023-06-16 20:27:00
2023-06-16,20,0.0,6.0,0.0,2023-06-16 20:51:00
2023-06-16,21,0.0,3.0,0.0,2023-06-16 21:51:00
2023-06-16,22,0.0,3.0,0.0,2023-06-16 22:51:00
2023-06-16,23,0.0,0.0,0.0,2023-06-16 23:51:00
2023-06-16,23,0.0,0.0,0.0,2023-06-16 23:59:00
2023-06-17,0,0.0,6.0,0.0,2023-06-17 00:30:00
2023-06-17,0,0.0,6.0,0.0,2023-06-17 00:51:00
2023-06-17,1,0.0,3.0,0.0,2023-06-17 01:51:00
2023-06-17,1,0.0,3.0,0.0,2023-06-17 01:59:00
2023-06-17,2,0.0,0.0,0.0,2023-06-17 02:51:00
2023-06-17,3,0.0,5.0,0.0,2023-06-17 03:51:00
2023-06-17,4,0.0,0.0,0.0,2023-06-17 04:51:00
2023-06-17,5,0.0,0.0,0.0,2023-06-17 05:51:00
2023-06-17,6,0.0,5.0,0.0,2023-06-17 06:51:00
2023-06-17,7,0.0,5.0,0.0,2023-06-17 07:51:00
2023-06-17,8,0.0,0.0,0.0,2023-06-17 08:51:00
2023-06-17,9,0.0,3.0,0.0,2023-06-17 09:51:00
2023-06-17,10,0.0,0.0,0.0,2023-06-17 10:51:00
2023-06-17,11,0.0,7.0,0.0,2023-06-17 11:51:00
2023-06-17,12,0.0,9.0,0.0,2023-06-17 12:51:00
2023-06-17,13,0.0,7.0,0.0,2023-06-17 13:51:00
2023-06-17,14,0.0,8.0,0.0,2023-06-17 14:51:00
2023-06-17,15,0.0,8.0,0.0,2023-06-17 15:51:00
2023-06-17,16,0.0,8.0,0.0,2023-06-17 16:51:00
2023-06-17,17,0.0,7.0,0.0,2023-06-17 17:51:00
2023-06-17,18,0.0,0.0,0.0,2023-06-17 18:51:00
2023-06-17,19,0.0,5.0,0.0,2023-06-17 19:51:00
2023-06-17,20,0.0,5.0,0.0,2023-06-17 20:51:00
2023-06-17,21,0.0,5.0,0.0,2023-06-17 21:51:00
2023-06-17,22,0.0,7.0,0.0,2023-06-17 22:51:00
2023-06-17,23,0.0,3.0,0.0,2023-06-17 23:51:00
2023-06-17,23,0.0,3.0,0.0,2023-06-17 23:59:00
2023-06-18,0,0.0,5.0,0.0,2023-06-18 00:51:00
2023-06-18,1,0.0,6.0,0.0,2023-06-18 01:51:00
2023-06-18,2,0.0,5.0,0.0,2023-06-18 02:51:00
2023-06-18,3,0.0,5.0,0.0,2023-06-18 03:51:00
2023-06-18,4,0.0,5.0,0.0,2023-06-18 04:51:00
2023-06-18,5,0.0,7.0,0.0,2023-06-18 05:51:00
2023-06-18,6,0.0,6.0,0.0,2023-06-18 06:51:00
2023-06-18,7,0.0,5.0,0.0,2023-06-18 07:51:00
2023-06-18,8,0.0,7.0,0.0,2023-06-18 08:51:00
2023-06-18,9,0.0,10.0,0.0,2023-06-18 09:51:00
2023-06-18,10,0.0,6.0,0.0,2023-06-18 10:51:00
2023-06-18,11,0.0,5.0,0.0,2023-06-18 11:51:00
2023-06-18,12,0.0,5.0,0.0,2023-06-18 12:51:00
2023-06-18,13,0.0,0.0,0.0,2023-06-18 13:51:00
2023-06-18,14,0.0,8.0,0.0,2023-06-18 14:51:00
2023-06-18,15,0.0,3.0,0.0,2023-06-18 15:51:00
2023-06-18,16,0.0,5.0,0.0,2023-06-18 16:51:00
2023-06-18,17,0.0,3.0,0.0,2023-06-18 17:51:00
2023-06-18,18,0.0,3.0,0.0,2023-06-18 18:51:00
2023-06-18,19,0.0,0.0,0.0,2023-06-18 19:51:00
2023-06-18,20,0.0,0.0,0.0,2023-06-18 20:51:00
2023-06-18,21,0.0,0.0,0.0,2023-06-18 21:51:00
2023-06-18,22,0.0,0.0,0.0,2023-06-18 22:51:00
2023-06-18,23,0.0,3.0,0.0,2023-06-18 23:51:00
2023-06-18,23,0.0,3.0,0.0,2023-06-18 23:59:00
2023-06-19,0,0.0,3.0,0.0,2023-06-19 00:51:00
2023-06-19,1,0.0,5.0,0.0,2023-06-19 01:51:00
2023-06-19,2,0.0,3.0,0.0,2023-06-19 02:51:00
2023-06-19,3,0.0,6.0,0.0,2023-06-19 03:51:00
2023-06-19,4,0.0,3.0,0.0,2023-06-19 04:51:00
2023-06-19,5,0.0,5.0,0.0,2023-06-19 05:51:00
2023-06-19,6,0.0,5.0,0.0,2023-06-19 06:51:00
2023-06-19,7,0.0,6.0,0.0,2023-06-19 07:51:00
2023-06-19,8,0.0,8.0,0.0,2023-06-19 08:51:00
2023-06-19,9,0.0,6.0,0.0,2023-06-19 09:51:00
2023-06-19,10,0.0,7.0,0.0,2023-06-19 10:51:00
2023-06-19,11,0.0,6.0,0.0,2023-06-19 11:51:00
2023-06-19,12,0.0,7.0,0.0,2023-06-19 12:51:00
2023-06-19,13,0.0,3.0,0.0,2023-06-19 13:51:00
2023-06-19,14,0.0,0.0,0.0,2023-06-19 14:51:00
2023-06-19,15,0.0,3.0,0.0,2023-06-19 15:51:00
2023-06-19,16,0.0,0.0,0.0,2023-06-19 16:51:00
2023-06-19,17,0.0,0.0,0.0,2023-06-19 17:51:00
2023-06-19,18,0.0,5.0,0.0,2023-06-19 18:51:00
2023-06-19,19,0.0,0.0,0.0,2023-06-19 19:51:00
2023-06-19,20,0.0,3.0,0.0,2023-06-19 20:51:00
2023-06-19,21,0.0,0.0,0.0,2023-06-19 21:51:00
2023-06-19,22,0.0,0.0,0.0,2023-06-19 22:51:00
2023-06-19,23,0.0,3.0,0.0,2023-06-19 23:51:00
2023-06-19,23,0.0,3.0,0.0,2023-06-19 23:59:00
2023-06-20,0,0.0,7.0,0.0,2023-06-20 00:11:00
2023-06-20,0,0.0,7.0,0.0,2023-06-20 00:19:00
2023-06-20,0,0.0,7.0,0.0,2023-06-20 00:51:00
2023-06-20,1,0.0,6.0,0.0,2023-06-20 01:51:00
2023-06-20,2,0.0,7.0,0.0,2023-06-20 02:04:00
2023-06-20,2,0.0,7.0,0.0,2023-06-20 02:51:00
2023-06-20,3,0.0,6.0,0.0,2023-06-20 03:51:00
2023-06-20,4,0.0,5.0,0.0,2023-06-20 04:51:00
2023-06-20,5,0.0,0.0,0.0,2023-06-20 05:51:00
2023-06-20,6,0.0,7.0,0.0,2023-06-20 06:51:00
2023-06-20,7,0.0,6.0,0.0,2023-06-20 07:31:00
2023-06-20,7,0.0,6.0,0.0,2023-06-20 07:51:00
2023-06-20,8,0.0,7.0,0.0,2023-06-20 08:51:00
2023-06-20,9,0.0,7.0,0.0,2023-06-20 09:51:00
2023-06-20,10,0.0,6.0,0.0,2023-06-20 10:49:00
2023-06-20,10,0.0,6.0,0.0,2023-06-20 10:51:00
2023-06-20,11,0.0,7.0,0.0,2023-06-20 11:22:00
2023-06-20,11,0.0,7.0,0.0,2023-06-20 11:51:00
2023-06-20,12,0.0,7.0,0.0,2023-06-20 12:02:00
2023-06-20,12,0.0,7.0,0.0,2023-06-20 12:51:00
2023-06-20,13,0.0,0.0,0.0,2023-06-20 13:51:00
2023-06-20,14,0.0,0.0,0.0,2023-06-20 14:51:00
2023-06-20,15,0.0,5.0,0.0,2023-06-20 15:51:00
2023-06-20,16,0.0,5.0,0.0,2023-06-20 16:51:00
2023-06-20,17,0.0,3.0,0.0,2023-06-20 17:51:00
2023-06-20,18,0.0,9.0,0.0,2023-06-20 18:51:00
2023-06-20,19,0.0,3.0,0.0,2023-06-20 19:51:00
2023-06-20,20,0.0,7.0,0.0,2023-06-20 20:51:00
2023-06-20,21,0.0,7.0,0.0,2023-06-20 21:51:00
2023-06-20,22,0.0,10.0,0.0,2023-06-20 22:51:00
2023-06-20,23,0.0,8.0,0.0,2023-06-20 23:51:00
2023-06-20,23,0.0,8.0,0.0,2023-06-20 23:59:00
2023-06-21,0,0.0,7.0,0.0,2023-06-21 00:51:00
2023-06-21,1,0.0,13.0,0.0,2023-06-21 01:51:00
2023-06-21,2,0.0,13.0,0.0,2023-06-21 02:22:00
2023-06-21,2,0.0,13.0,0.0,2023-06-21 02:51:00
2023-06-21,3,0.0,10.0,0.0,2023-06-21 03:51:00
2023-06-21,4,0.0,9.0,0.0,2023-06-21 04:51:00
2023-06-21,5,0.0,15.0,0.0,2023-06-21 05:51:00
2023-06-21,6,0.0,15.0,0.0,2023-06-21 06:51:00
2023-06-21,7,0.0,11.0,0.0,2023-06-21 07:51:00
2023-06-21,8,0.0,16.0,0.0,2023-06-21 08:33:00
2023-06-21,8,0.0,16.0,0.0,2023-06-21 08:51:00
2023-06-21,9,0.0,15.0,0.0,2023-06-21 09:51:00
2023-06-21,10,0.0,13.0,0.0,2023-06-21 10:51:00
2023-06-21,11,0.0,10.0,0.0,2023-06-21 11:51:00
2023-06-21,12,0.0,13.0,0.0,2023-06-21 12:51:00
2023-06-21,13,0.0,10.0,0.0,2023-06-21 13:51:00
2023-06-21,14,0.0,11.0,0.0,2023-06-21 14:51:00
2023-06-21,15,0.0,6.0,0.0,2023-06-21 15:51:00
2023-06-21,16,0.0,10.0,0.0,2023-06-21 16:51:00
2023-06-21,17,0.0,11.0,0.0,2023-06-21 17:51:00
2023-06-21,18,0.0,8.0,0.0,2023-06-21 18:51:00
2023-06-21,19,0.0,5.0,0.0,2023-06-21 19:51:00
2023-06-21,20,0.0,8.0,0.0,2023-06-21 20:51:00
2023-06-21,21,0.0,3.0,0.0,2023-06-21 21:51:00
2023-06-21,22,0.0,5.0,0.0,2023-06-21 22:51:00
2023-06-21,23,0.0,7.0,0.0,2023-06-21 23:51:00
2023-06-21,23,0.0,7.0,0.0,2023-06-21 23:59:00
2023-06-22,0,0.0,13.0,0.0,2023-06-22 00:51:00
2023-06-22,1,0.0,8.0,0.0,2023-06-22 01:51:00
2023-06-22,2,0.0,9.0,0.0,2023-06-22 02:51:00
2023-06-22,3,0.0,11.0,0.0,2023-06-22 03:32:00
2023-06-22,3,0.0,11.0,0.0,2023-06-22 03:51:00
2023-06-22,4,0.0,13.0,0.0,2023-06-22 04:20:00
2023-06-22,4,0.0,13.0,0.0,2023-06-22 04:51:00
2023-06-22,5,0.0,16.0,0.0,2023-06-22 05:27:00
2023-06-22,5,0.0,16.0,0.0,2023-06-22 05:42:00
2023-06-22,5,0.0,16.0,0.0,2023-06-22 05:51:00
2023-06-22,6,0.0,14.0,0.0,2023-06-22 06:13:00
2023-06-22,6,0.0,14.0,0.0,2023-06-22 06:26:00
2023-06-22,6,0.0,14.0,0.0,2023-06-22 06:38:00
2023-06-22,6,0.0,14.0,0.0,2023-06-22 06:49:00
2023-06-22,6,0.0,14.0,0.0,2023-06-22 06:51:00
2023-06-22,7,0.0,16.0,0.0,2023-06-22 07:49:00
2023-06-22,7,0.0,16.0,0.0,2023-06-22 07:51:00
2023-06-22,8,0.0,10.0,0.0,2023-06-22 08:51:00
2023-06-22,9,0.0,9.0,0.0,2023-06-22 09:11:00
2023-06-22,9,0.0,9.0,0.0,2023-06-22 09:49:00
2023-06-22,9,0.0,9.0,0.0,2023-06-22 09:52:00
2023-06-22,9,0.0,9.0,0.0,2023-06-22 09:58:00
2023-06-22,10,0.0,11.0,0.0,2023-06-22 10:21:00
2023-06-22,10,0.0,11.0,0.0,2023-06-22 10:51:00
2023-06-22,11,0.0,14.0,0.0,2023-06-22 11:00:00
2023-06-22,11,0.0,14.0,0.0,2023-06-22 11:51:00
2023-06-22,12,0.0,16.0,0.0,2023-06-22 12:51:00
2023-06-22,13,0.0,14.0,0.0,2023-06-22 13:00:00
2023-06-22,13,0.0,14.0,0.0,2023-06-22 13:48:00
2023-06-22,13,0.0,14.0,0.0,2023-06-22 13:51:00
2023-06-22,14,0.0,11.0,0.0,2023-06-22 14:13:00
2023-06-22,14,0.0,11.0,0.0,2023-06-22 14:51:00
2023-06-22,15,0.0,13.0,0.0,2023-06-22 15:51:00
2023-06-22,16,0.0,9.0,0.0,2023-06-22 16:03:00
2023-06-22,16,0.0,9.0,0.0,2023-06-22 16:51:00
2023-06-22,17,0.0,6.0,0.0,2023-06-22 17:49:00
2023-06-22,17,0.0,6.0,0.0,2023-06-22 17:51:00
2023-06-22,18,0.0,8.0,0.0,2023-06-22 18:49:00
2023-06-22,18,0.0,8.0,0.0,2023-06-22 18:51:00
2023-06-22,19,0.0,6.0,0.0,2023-06-22 19:51:00
2023-06-22,20,0.0,0.0,0.0,2023-06-22 20:51:00
2023-06-22,21,0.0,0.0,0.0,2023-06-22 21:51:00
2023-06-22,22,0.0,5.0,0.0,2023-06-22 22:51:00
2023-06-22,23,0.0,3.0,0.0,2023-06-22 23:51:00
2023-06-22,23,0.0,3.0,0.0,2023-06-22 23:59:00
2023-06-23,0,0.0,0.0,0.0,2023-06-23 00:51:00
2023-06-23,1,0.0,0.0,0.0,2023-06-23 01:38:00
2023-06-23,1,0.0,0.0,0.0,2023-06-23 01:51:00
2023-06-23,2,0.0,0.0,0.0,2023-06-23 02:51:00
2023-06-23,3,0.0,0.0,0.0,2023-06-23 03:22:00
2023-06-23,3,0.0,0.0,0.0,2023-06-23 03:35:00
2023-06-23,3,0.0,0.0,0.0,2023-06-23 03:51:00
2023-06-23,4,0.0,0.0,0.0,2023-06-23 04:51:00
2023-06-23,5,0.0,3.0,0.0,2023-06-23 05:14:00
2023-06-23,5,0.0,3.0,0.0,2023-06-23 05:24:00
2023-06-23,5,0.0,3.0,0.0,2023-06-23 05:49:00
